PUF_ID,PPEDUC,agecat,HEALTH,PPETHM,PPGENDER,PPMARIT,PPREG4,HOUSING,HOUSESAT,KIDS_1,KIDS_2,KIDS_3,KIDS_3,fpl,PPINCIMP,EMPLOY1_1,EMPLOY1_2,EMPLOY1_3,EMPLOY1_4,EMPLOY1_5,EMPLOY1_6,EMPLOY1_7,EMPLOY1_8,EMPLOY1_9,BENEFITS_1,BENEFITS_2,BENEFITS_3,BENEFITS_4,BENEFITS_5,MILITARY,HOUSERANGES,SHOCKS_1,SHOCKS_2,SHOCKS_3,SHOCKS_4,SHOCKS_5,SHOCKS_6,SHOCKS_7,SHOCKS_8,SHOCKS_9,SHOCKS_10,SHOCKS_11,SHOCKS_12,SWB_1,SWB_2,SWB_3,CHANGEABLE,LIVINGARRANGEMENT,EARNERS,SNAP,PAREDUC,DISTRESS,SELFCONTROL_1,SELFCONTROL_2,SELFCONTROL_3,OUTLOOK_1,OUTLOOK_2,INTERCONNECTIONS_1,INTERCONNECTIONS_2,INTERCONNECTIONS_3,INTERCONNECTIONS_4,INTERCONNECTIONS_5,INTERCONNECTIONS_6,INTERCONNECTIONS_7,INTERCONNECTIONS_8,INTERCONNECTIONS_9,INTERCONNECTIONS_10,PPHHSIZE,PPT01,PPT25,PPT612,PPT1317,PPT18OV,FWBscore,FWBscore_wt
11534,2,8,3,1,2,3,3,1,4,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,7,4,6,5,1,1,0,2,2,1,3,3,4,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,52,71.72329838010843
13445,4,3,3,1,1,3,4,1,3,0,0,0,0,3,7,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,4,0,0,0,1,0,0,0,0,0,0,1,0,4,6,5,2,1,1,0,3,3,2,3,3,5,5,1,0,0,0,1,0,1,1,1,0,2,0,0,0,0,2,66,40.74330381058403
9510,4,2,4,1,1,4,3,3,4,0,0,0,0,3,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,6,6,6,5,3,2,0,4,3,3,3,3,3,3,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,53,49.016571999852054
12647,3,6,3,1,2,2,2,1,2,0,0,0,0,3,6,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,5,6,6,2,5,2,0,4,2,2,2,3,4,4,1,0,1,0,1,1,1,1,0,0,2,0,0,0,0,2,60,28.538064203882158
12944,2,4,4,4,1,1,1,1,3,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,7,7,5,4,5,1,0,2,3,2,2,2,3,3,1,1,1,0,1,0,1,0,0,0,4,0,0,0,0,4,48,73.45529429866176
9251,5,4,4,1,1,1,1,1,3,0,0,2,2,3,9,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,6,6,7,2,2,2,0,5,4,1,3,3,3,5,0,0,0,0,0,0,0,0,0,1,4,0,0,0,1,2,57,37.160773104192906
9006,3,5,3,1,1,3,4,1,4,0,0,0,0,3,7,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,5,0,0,0,0,0,0,0,0,0,0,1,0,6,6,5,3,1,1,0,5,3,2,2,3,2,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,59,49.2873912427149
9975,4,2,4,1,1,5,4,1,4,0,0,0,0,3,8,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,1,5,6,6,1,2,1,0,4,2,1,3,3,4,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,70,55.48908630784435
8031,5,4,3,1,2,1,2,1,4,0,0,0,0,3,6,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6,6,6,6,2,2,0,5,4,1,2,4,4,5,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,2,68,67.07474500445683
10200,2,2,4,1,1,4,4,2,3,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,5,5,5,1,1,0,2,2,1,3,3,2,4,0,0,0,0,0,0,1,0,1,0,4,0,0,0,0,4,36,36.90690170745996
9007,3,4,4,1,2,3,1,1,4,0,0,2,2,3,8,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,1,6,6,4,5,1,1,0,3,3,2,2,3,4,4,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1,1,66,77.8631441740185
9511,5,5,5,1,1,1,3,1,4,0,0,0,0,3,9,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,7,0,0,0,0,0,0,0,0,0,0,0,1,6,6,6,2,2,2,0,5,3,3,2,3,5,4,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,2,52,48.30761161470629
8560,5,5,5,1,2,4,1,2,4,0,0,0,0,3,9,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,6,0,0,0,1,0,0,0,0,0,0,0,0,7,7,7,1,4,2,0,4,4,1,3,3,5,5,0,0,0,1,1,0,1,1,0,0,2,0,0,0,0,2,75,74.64509934096435
12481,2,7,4,1,2,1,2,1,4,0,0,0,0,3,3,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,7,7,6,3,2,2,0,2,1,1,3,4,5,2,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,2,61,39.43525864695427
9252,1,4,5,4,1,4,4,3,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,1,0,0,0,0,0,1,0,2,2,2,1,3,2,0,5,2,3,2,2,4,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,34,46.25798418288598
10402,2,4,4,1,2,1,2,1,4,0,0,0,0,3,9,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,6,1,0,0,0,0,0,0,0,0,0,0,0,6,6,3,2,2,2,0,2,2,2,3,3,4,4,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,75,133.494848436213
12183,4,5,4,1,1,1,2,1,4,0,0,1,1,3,9,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,1,6,6,6,3,2,2,0,4,2,2,3,3,3,3,0,1,0,0,0,0,1,0,0,0,4,0,0,0,1,3,60,50.3126951160729
8561,4,3,4,1,1,1,4,2,4,1,0,0,0,3,8,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,1,6,7,7,5,2,1,0,5,3,3,2,3,4,5,0,0,0,1,0,0,0,0,0,0,3,0,1,0,0,2,71,52.68796022678927
11261,3,4,4,1,1,4,3,1,4,0,0,0,0,3,4,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,5,6,7,5,1,1,0,2,3,2,3,3,4,5,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,71,51.5648739037442
9253,4,8,4,1,1,1,3,1,4,0,0,0,0,3,7,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,1,7,7,6,3,2,2,0,2,2,2,3,3,3,3,0,1,0,0,0,0,1,1,0,0,2,0,0,0,0,2,75,28.36509041003535
12036,2,8,3,2,2,1,3,1,3,0,0,0,0,3,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,5,6,6,5,2,2,0,2,3,1,2,2,3,3,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,2,54,52.59575351678373
9976,3,4,3,1,1,4,2,2,3,0,0,0,0,3,2,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,5,4,3,4,1,1,0,5,4,3,2,3,1,4,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,42,26.147896284392022
12648,3,7,4,1,1,1,2,1,3,0,0,0,0,3,5,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,4,0,0,0,1,0,0,0,0,0,0,0,0,5,4,7,3,2,2,0,2,2,2,3,3,2,3,0,1,0,0,1,0,1,0,0,0,2,0,0,0,0,2,73,35.23074537420979
10403,5,2,4,1,1,5,4,1,3,0,0,0,0,3,3,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,1,5,7,7,1,1,1,0,5,2,1,3,3,4,5,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,57,14.606853329678799
8781,3,2,4,4,2,4,4,2,3,1,0,0,0,3,6,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,7,0,0,0,0,1,0,0,0,0,0,0,0,5,5,6,5,2,2,0,4,4,3,3,3,4,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,48,47.835212831578126
9977,5,6,3,1,2,1,2,1,4,0,0,0,0,3,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6,6,6,6,2,2,0,5,1,1,4,4,4,4,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,2,77,40.71633357408887
13026,1,4,4,4,2,3,3,2,4,0,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,7,7,7,6,1,1,0,1,3,4,3,4,3,4,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,1,41,81.34265026468363
11649,2,5,3,2,2,4,1,2,2,0,0,0,0,3,5,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,1,5,6,6,2,1,1,0,2,4,2,3,3,1,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,44,27.690472699260624
9743,4,2,4,1,2,5,3,1,3,0,0,0,0,3,6,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,6,7,7,2,2,2,0,4,4,2,3,4,4,5,1,1,1,1,1,0,1,1,0,0,2,0,0,0,0,2,57,58.275654672609
8782,2,4,3,1,1,1,1,1,3,0,1,0,0,3,8,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,4,3,3,5,2,2,0,2,4,3,2,3,2,2,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,2,49,62.06351412736216
12992,5,2,4,1,2,4,2,2,3,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,6,6,7,5,1,1,0,4,3,1,4,4,2,4,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,46,19.589284252603758
8032,2,6,5,1,1,1,2,1,3,0,0,0,0,3,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,6,6,6,3,2,1,0,2,5,3,3,3,4,4,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,48,36.58863459593568
14065,2,1,4,1,2,5,1,2,2,1,0,0,0,3,6,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,4,4,4,3,2,2,0,3,3,2,3,3,4,4,1,1,0,0,0,0,0,0,0,0,3,0,1,0,0,2,55,73.9022968972233
12482,5,6,4,1,1,1,3,1,4,0,0,0,0,3,7,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,7,7,4,6,2,2,0,5,2,2,4,3,4,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,95,33.37007376094045
13469,3,1,4,4,1,4,1,2,3,0,0,0,0,2,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,1,0,0,4,5,7,1,4,2,0,1,4,1,4,4,5,5,1,0,0,0,0,0,0,0,0,0,5,0,0,0,1,4,44,36.580307202482736
14278,3,4,4,2,2,1,1,2,3,0,0,1,1,3,9,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,6,0,0,0,0,0,0,0,0,0,1,0,0,5,7,7,5,2,2,0,2,4,1,4,4,4,4,0,0,1,0,0,0,0,0,0,0,5,0,0,0,1,4,41,80.37627171607907
11262,4,6,4,1,2,1,2,1,4,0,0,0,0,3,7,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,7,7,6,3,2,2,0,2,4,2,2,2,4,4,0,1,0,0,1,0,0,0,0,0,3,0,0,0,0,3,60,35.958908947173356
13122,4,5,4,1,1,1,2,1,3,0,0,0,0,3,8,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,1,5,7,7,1,2,2,0,5,3,2,2,4,3,5,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,2,51,33.66835581200666
11748,2,4,3,2,2,3,3,2,3,0,0,1,1,2,2,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,4,4,6,2,1,1,0,2,4,1,3,2,4,2,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,48,76.23521766185377
10201,2,4,4,1,2,4,4,2,3,0,0,0,0,3,8,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,7,0,0,0,0,0,0,0,0,0,0,0,1,4,4,5,5,1,1,0,3,5,1,1,1,5,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,57,74.67438677253291
14393,4,6,2,3,1,1,3,1,4,0,0,0,0,3,7,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,1,0,6,5,7,4,2,3,1,2,4,2,3,4,2,1,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,3,58,33.967696473877474
9978,4,4,4,1,1,1,2,1,2,0,1,1,1,3,8,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,5,0,0,0,1,1,0,0,0,0,0,0,0,5,4,7,4,2,2,0,4,5,2,3,3,3,4,0,0,0,0,1,0,1,0,0,0,4,0,0,1,1,2,36,22.270509309779637
11749,5,8,5,1,1,1,2,1,4,0,0,0,0,3,8,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,7,7,4,5,2,1,0,1,2,2,3,3,4,4,0,0,1,0,1,0,1,0,0,0,2,0,0,0,0,2,64,15.521894201895297
11389,4,3,4,4,1,5,4,1,4,2,0,0,0,3,8,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,7,7,7,2,2,1,0,4,2,1,4,4,3,4,1,1,1,0,1,0,1,0,0,0,4,0,1,0,0,2,55,40.777234914880204
11390,5,8,2,1,1,4,1,1,4,0,0,0,0,3,9,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,5,5,4,3,1,1,0,5,2,2,3,3,4,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,95,29.067906874987916
7204,2,2,1,2,2,4,2,2,2,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,7,7,7,4,3,3,8,5,2,2,2,2,3,3,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,2,53,44.373393831860746
9979,5,3,4,1,1,4,2,1,4,0,0,0,0,3,6,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,6,6,5,3,1,1,0,2,3,2,4,4,4,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,75,37.49394072849307
11650,3,1,4,1,2,4,4,3,4,0,0,0,0,3,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,5,6,7,2,3,3,0,3,4,2,2,4,3,4,1,0,0,0,1,0,0,0,0,0,5,1,0,0,0,4,58,140.85220898428167
8163,2,3,5,1,1,4,4,1,4,0,0,0,0,3,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,7,6,5,1,4,1,0,1,1,1,4,4,4,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,59,70.64952492752874
9008,3,6,4,1,1,1,2,1,4,0,0,0,0,3,7,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7,7,7,6,2,2,0,3,3,1,3,3,4,5,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,2,73,33.766199609260504
13257,3,3,4,1,1,3,1,1,3,0,0,0,0,3,7,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,5,2,2,0,4,4,2,3,2,4,2,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,40,27.70924865094372
11131,4,1,4,1,2,4,3,2,3,0,0,0,0,3,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,6,6,6,2,2,2,0,4,4,1,3,3,4,4,1,1,1,1,1,0,0,0,0,0,5,0,0,0,1,4,54,111.26883273842753
12815,2,7,4,1,1,1,4,2,4,0,0,0,0,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,7,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1,7,2,2,0,2,2,3,3,3,4,3,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,22,23.58081316187014
10202,5,2,4,1,2,1,3,2,3,0,0,0,0,3,9,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,5,0,0,0,1,0,0,0,0,0,0,0,0,6,6,6,2,2,2,0,5,4,2,2,3,2,5,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,2,55,62.5478680753487
10203,2,6,1,1,1,3,4,2,3,0,0,0,0,3,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,2,1,4,6,1,1,0,2,3,3,2,2,4,2,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,3,36,32.796106317353335
12318,3,7,3,1,2,3,4,2,3,0,0,0,0,3,7,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,5,5,6,5,1,1,0,1,4,2,3,4,5,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,53,24.189361178786488
12483,2,2,3,1,2,1,4,2,2,1,1,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,5,5,5,5,2,1,1,2,2,3,3,2,3,1,1,1,0,0,0,0,0,0,0,0,4,0,1,1,0,2,44,26.094810702555716
8783,3,2,5,3,2,4,4,3,4,0,0,0,0,3,9,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,1,6,7,6,2,3,3,0,3,3,1,3,4,5,4,1,0,1,0,1,0,0,0,0,0,4,0,0,0,0,4,63,243.71184738213748
12370,4,6,4,1,2,1,4,1,3,0,0,0,0,3,9,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,99,0,0,0,0,0,0,0,0,0,0,0,1,6,6,6,4,2,1,0,1,3,2,2,3,5,4,0,1,0,0,1,0,1,1,0,0,2,0,0,0,0,2,68,55.53422879136994
14276,3,6,3,2,1,1,3,1,4,0,0,0,0,3,8,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,6,7,2,2,2,1,0,1,2,1,3,4,5,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,89,48.48551855764787
11535,4,5,4,3,2,1,4,1,3,0,0,1,1,3,8,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,7,1,0,0,1,0,0,0,0,0,0,0,0,5,5,4,2,2,2,0,2,3,2,3,3,4,4,0,1,0,0,1,0,0,0,0,0,4,0,0,0,1,3,45,94.6227936821202
12786,2,4,3,1,2,1,2,1,4,0,0,0,0,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,4,5,3,4,2,1,0,2,3,2,3,3,3,2,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,39,48.540886303541576
12993,2,2,4,4,1,4,3,3,4,0,0,0,0,3,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,5,6,6,3,3,2,0,2,2,3,3,2,3,4,1,0,1,0,1,0,0,0,0,0,5,0,0,0,0,4,49,94.2056516164274
11391,4,4,3,1,1,1,3,1,3,0,0,0,0,3,8,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4,4,6,5,2,2,0,4,3,2,3,3,3,2,0,1,0,0,0,0,0,1,0,0,4,0,0,0,0,4,51,36.8035143709123
7881,2,6,4,1,2,1,2,1,4,0,0,0,0,3,4,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,7,7,7,2,2,2,0,2,3,3,3,3,5,5,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,59,38.142299347054134
9744,2,3,3,1,1,1,3,1,3,0,0,0,0,3,7,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,5,4,5,3,2,1,0,2,4,3,3,3,3,4,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,2,63,83.34651284119504
14375,3,1,4,1,1,4,3,3,3,0,0,0,0,3,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,1,5,6,7,4,3,2,0,4,4,2,3,3,3,4,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,64,96.99244754056832
9512,5,5,5,1,1,1,4,1,4,0,0,0,0,3,8,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,6,0,0,0,1,0,0,0,0,0,0,0,0,7,7,5,1,2,2,0,5,2,1,4,3,5,5,0,0,0,0,0,0,1,1,0,0,3,0,0,0,0,3,70,41.677334638992356
11392,4,8,5,1,2,1,3,1,4,0,0,0,0,3,7,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,6,0,0,0,0,0,0,1,0,0,0,0,0,6,7,5,5,2,2,0,2,3,3,3,2,3,2,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,2,56,26.468487192172592
13654,2,6,2,1,1,2,1,1,4,0,0,0,0,3,9,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,4,0,0,0,0,1,0,0,0,0,0,0,0,6,6,6,5,2,2,0,2,4,2,3,3,4,4,0,1,1,0,1,0,0,1,0,0,2,0,0,0,0,2,68,77.7081377105194
10957,4,8,4,1,2,3,4,1,2,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,4,2,2,3,1,1,0,3,2,3,3,3,5,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,42,63.89281103501352
9513,3,4,4,4,2,1,4,1,4,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,1,6,7,4,5,2,3,0,3,2,1,3,3,3,4,0,1,0,0,0,0,0,0,0,0,5,0,0,0,1,4,62,37.41015508522176
8784,2,3,2,1,2,1,3,2,2,0,0,1,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,5,5,7,3,2,1,0,2,4,1,3,3,4,2,0,1,0,0,0,0,0,0,0,0,4,0,0,0,1,3,44,44.08858379843544
12720,5,4,4,1,1,1,3,1,4,0,1,0,0,3,9,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,6,6,6,3,2,1,0,5,1,2,3,3,4,4,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,2,67,52.82260523130639
12184,4,3,2,3,1,1,4,1,3,1,2,0,0,3,9,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,1,5,5,6,2,2,1,0,4,3,2,2,2,3,2,0,0,0,1,1,0,1,0,0,0,5,1,0,1,0,2,57,89.64122963078839
8562,2,2,3,1,1,1,3,2,3,0,0,0,0,3,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,4,4,4,5,2,2,0,4,5,3,3,2,2,4,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,49,84.67623570715533
12571,3,6,2,3,2,3,3,2,3,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,6,7,6,4,4,3,0,2,2,1,3,3,3,2,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,2,50,39.489414277312754
8785,4,2,4,1,1,1,2,1,3,2,1,0,0,2,4,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,3,0,0,0,1,0,0,1,0,1,0,1,0,5,7,5,2,2,1,0,4,4,3,3,3,3,4,0,1,0,0,1,1,0,0,0,0,5,1,1,1,0,2,56,28.252384707229147
11651,5,3,4,1,1,1,2,1,4,2,0,0,0,3,7,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,4,0,0,0,0,0,0,1,0,0,1,0,0,6,6,7,2,2,2,0,3,4,2,2,3,3,3,1,1,0,0,0,0,1,0,0,0,4,1,1,0,0,2,36,15.578431826422104
12371,3,1,4,3,1,4,3,1,4,0,0,0,0,3,7,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,98,0,0,0,0,0,0,0,0,0,0,0,1,5,5,5,4,3,2,0,2,3,2,2,2,3,3,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,3,73,176.23056280205444
9980,1,3,3,1,2,3,3,2,4,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,7,7,7,7,1,1,8,2,3,2,2,2,2,4,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,1,41,41.219524327590044
10801,5,8,4,1,1,1,4,1,3,0,0,0,0,3,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,99,0,0,0,0,0,0,0,0,0,0,1,0,4,5,4,2,2,2,0,5,2,1,3,3,2,3,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,51,13.624063357116514
8563,4,3,5,1,2,1,3,1,4,2,0,0,0,3,8,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,6,0,0,0,1,0,0,0,0,0,0,0,0,7,7,7,3,2,1,0,5,3,2,3,4,5,3,1,1,0,1,0,0,1,0,0,0,4,0,1,0,0,2,62,114.11869159755062
